,Kód obce,Název obce,Název MOMC,Název části obce,Název ulice,Souřadnice Y,Souřadnice X,latitude,longitude
6810,554782,Praha,Praha-Křeslice,Křeslice,Lékořicová,734023.7716129032,1051215.2148387097,50.025093191044334,14.5583341465657
6811,554782,Praha,Praha-Křeslice,Křeslice,Maková,733169.6429999999,1051353.28,50.024895483103485,14.570405508360842
6812,554782,Praha,Praha-Křeslice,Křeslice,Medová,734347.5,1051443.44,50.02266820854494,14.554285779752414
6813,554782,Praha,Praha-Křeslice,Křeslice,Mátová,734028.2334090909,1051836.7870454546,50.0195498625736,14.559439200992111
6814,554782,Praha,Praha-Křeslice,Křeslice,Na Vlasačce,733684.4944444444,1051581.9655555557,50.022235819786516,14.563714386876557
6815,554782,Praha,Praha-Křeslice,Křeslice,Na dobré vodě,733490.45,1050674.36,50.030556802119946,14.564695114961461
6816,554782,Praha,Praha-Křeslice,Křeslice,Na rovině,733521.4976923077,1051613.8953846155,50.022148344109,14.566028350954578
6817,554782,Praha,Praha-Křeslice,Křeslice,Nad mostem,733889.625,1051453.4533333334,50.02313281406663,14.560636489553762
6818,554782,Praha,Praha-Křeslice,Křeslice,Ocúnová,734273.0677777778,1051426.6811111113,50.02290757438686,14.55528361751273
6819,554782,Praha,Praha-Křeslice,Křeslice,Pod duby,733512.4018181819,1051246.4636363636,50.02543303018376,14.565464878131472
6820,554782,Praha,Praha-Křeslice,Křeslice,Pod mostem,733793.845,1051362.75,50.02405675095195,14.56179082521428
6821,554782,Praha,Praha-Křeslice,Křeslice,Pod ovčínem,733333.1795238095,1051314.2766666666,50.025045416514565,14.56807068928494
6822,554782,Praha,Praha-Křeslice,Křeslice,Pod zahradami,733350.8999999999,1051402.7677777777,50.0242355760168,14.567991586489553
6823,554782,Praha,Praha-Křeslice,Křeslice,Skořicová,733855.8,1051050.6330769232,50.026762672742315,14.560348217833102
6824,554782,Praha,Praha-Křeslice,Křeslice,U Vlasačky,733707.3644444444,1051657.2388888889,50.02153751652358,14.563539351629814
6825,554782,Praha,Praha-Křeslice,Křeslice,U zájezdku,733744.963076923,1051153.0892307693,50.02598384329305,14.56207338492317
6826,554782,Praha,Praha-Křeslice,Křeslice,Za Vlasačkou,733585.0233333333,1051675.21,50.021525276214014,14.565264883418688
6827,554782,Praha,Praha-Křeslice,Křeslice,none,734346.2362500001,1051432.2245833334,50.02276966113168,14.554282193662466
6828,554782,Praha,Praha-Křeslice,Křeslice,Čekanková,733793.23375,1050982.84625,50.02744227690952,14.561086288596107
6829,554782,Praha,Praha-Křeslice,Křeslice,Štychova,733577.7672307692,1051391.317076923,50.024063433967946,14.564832649838664
6830,554782,Praha,Praha-Libuš,Libuš,Betáňská,740853.9105263158,1052431.5084210527,50.00595935581042,14.466196181444682
6831,554782,Praha,Praha-Libuš,Libuš,Borotínská,741061.4742857143,1051629.0478571428,50.01285434792967,14.461807132746893
6832,554782,Praha,Praha-Libuš,Libuš,Božejovická,741177.488,1051541.142,50.01349575620881,14.460036826354274
6833,554782,Praha,Praha-Libuš,Libuš,Brunelova,741837.415,1052344.795,50.00553071628479,14.45243833181804
6834,554782,Praha,Praha-Libuš,Libuš,Burianova,740939.2716666666,1051912.0683333334,50.0104823779766,14.464032535267158
6835,554782,Praha,Praha-Libuš,Libuš,Chladírenská,740871.6883333334,1051913.325,50.01055367622607,14.464969122102215
6836,554782,Praha,Praha-Libuš,Libuš,Dobronická,740908.9584615385,1052019.3253846155,50.00956392747579,14.464654704830195
6837,554782,Praha,Praha-Libuš,Libuš,Drůbežářská,741047.0431578947,1051883.4415789475,50.010605823553654,14.462488581289863
6838,554782,Praha,Praha-Libuš,Libuš,Husařská,741000.746,1051937.406,50.01018162660596,14.463230773408036
6839,554782,Praha,Praha-Libuš,Libuš,Hvězdonická,741094.4653846155,1052491.29,50.00513319669302,14.462984543823461
6840,554782,Praha,Praha-Libuš,Libuš,Jirčanská,741392.1368965517,1052147.5975862069,50.007831329988306,14.458219022961948
6841,554782,Praha,Praha-Libuš,Libuš,Jistebnická,741162.8618181818,1051748.7518181817,50.01166423126842,14.460632415885255
6842,554782,Praha,Praha-Libuš,Libuš,K děrám,741524.4616666668,1052268.5266666666,50.006592471992526,14.456619233060211
6843,554782,Praha,Praha-Libuš,Libuš,K hájovně,742072.969047619,1051448.7157142858,50.01322490407772,14.447482820123
6844,554782,Praha,Praha-Libuš,Libuš,K jezírku,741189.328,1051798.184,50.01119157252457,14.460360235147153
6845,554782,Praha,Praha-Libuš,Libuš,K lesu,742012.2936111111,1051537.1597222222,50.01251124406256,14.448489351327778
6846,554782,Praha,Praha-Libuš,Libuš,K lukám,740904.6316,1052166.744,50.00825599430337,14.464993716551707
6847,554782,Praha,Praha-Libuš,Libuš,K novému sídlišti,741359.0168571429,1052196.1494285713,50.00743928222895,14.45876881901803
6848,554782,Praha,Praha-Libuš,Libuš,K tůni,741157.99,1052066.3250000002,50.008841238407115,14.461301468574696
6849,554782,Praha,Praha-Libuš,Libuš,Ke lhoteckému lesu,742195.8649999999,1051562.02,50.012065349032994,14.445998992808153
6850,554782,Praha,Praha-Libuš,Libuš,Klokotská,740912.9254545454,1052313.3809090909,50.00693961946762,14.465156785658241
6851,554782,Praha,Praha-Libuš,Libuš,Kolektivní,741296.0678571428,1052084.9035714285,50.00850713377633,14.45942810315457
6852,554782,Praha,Praha-Libuš,Libuš,Libušská,741149.286923077,1052031.2255384615,50.00916453097624,14.46135526765068
6853,554782,Praha,Praha-Libuš,Libuš,Lojovická,742095.4041666667,1051527.9702777779,50.012491492263415,14.447323064598896
6854,554782,Praha,Praha-Libuš,Libuš,Lukešova,741137.8666666667,1051383.76,50.01494609418119,14.460286309440669
6855,554782,Praha,Praha-Libuš,Libuš,Malá Slavonická,740779.3375,1052344.095,50.00682904868466,14.46706140387073
6856,554782,Praha,Praha-Libuš,Libuš,Mašovická,741467.2956000001,1052157.0652,50.00765519288642,14.457198117531183
6857,554782,Praha,Praha-Libuš,Libuš,Meteorologická,741275.0868965517,1052369.4013793103,50.0059984525265,14.46025716910806
6858,554782,Praha,Praha-Libuš,Libuš,Mirotická,741537.246,1051489.676,50.01351478967419,14.45496608250869
6859,554782,Praha,Praha-Libuš,Libuš,Mílová,740692.2733333333,1052280.21,50.00750438253679,14.468143860084947
6860,554782,Praha,Praha-Libuš,Libuš,Na Musilech,740935.6033333334,1052481.3908333334,50.00541529560436,14.465161510324664
6861,554782,Praha,Praha-Libuš,Libuš,Na domovině,740756.5800000001,1052120.5653846154,50.00884804426588,14.466952711248165
6862,554782,Praha,Praha-Libuš,Libuš,Na jezerách,741180.5066666667,1051430.608888889,50.01447669614214,14.459785630331258
6863,554782,Praha,Praha-Libuš,Libuš,Na močále,741215.2142857143,1051484.4192857142,50.01395497019844,14.459407810527145
6864,554782,Praha,Praha-Libuš,Libuš,Na šejdru,741310.8724390244,1052251.2558536585,50.00700719170431,14.45953869176764
6865,554782,Praha,Praha-Libuš,Libuš,Nad šejdrem,741278.1157142856,1052523.4542857143,50.00462245107102,14.460507179496332
6866,554782,Praha,Praha-Libuš,Libuš,Novodvorská,741673.0685714287,1051570.4949999999,50.012628909642046,14.453241779021132
6867,554782,Praha,Praha-Libuš,Libuš,Ohrobecká,741981.0621428572,1051473.1992857142,50.01311917070834,14.448799734391622
6868,554782,Praha,Praha-Libuš,Libuš,Okrová,741139.6405555555,1052250.2866666666,50.007224909312164,14.461903616255675
6869,554782,Praha,Praha-Libuš,Libuš,Opařanská,740996.223,1052128.347,50.00848623782635,14.463654977688432
6870,554782,Praha,Praha-Libuš,Libuš,Ostředecká,740849.557,1052555.559,50.00485961453456,14.466491247923328
6871,554782,Praha,Praha-Libuš,Libuš,Paběnická,741303.915,1051430.185,50.0143297574405,14.458078829475465
6872,554782,Praha,Praha-Libuš,Libuš,Provozní,740994.12,1052180.2000000002,50.00802689600711,14.46378226231689
6873,554782,Praha,Praha-Libuš,Libuš,Předposlední,741407.94,1051536.33,50.01325716395044,14.456842007099397
6874,554782,Praha,Praha-Libuš,Libuš,Přírodní,741777.528,1051549.5529999998,50.01268780498481,14.451758086659408
6875,554782,Praha,Praha-Libuš,Libuš,Skalská,741443.4299999999,1052529.88,50.00436332584429,14.458234516727261
6876,554782,Praha,Praha-Libuš,Libuš,Slavonická,740864.66,1052382.7483333333,50.00638059611192,14.46595527144721
6877,554782,Praha,Praha-Libuš,Libuš,Smotlachova,741766.424,1051659.449,50.011722438257095,14.452119992455406
6878,554782,Praha,Praha-Libuš,Libuš,Třebějická,741243.3318181819,1051482.16,50.013940757711076,14.459014835316781
6879,554782,Praha,Praha-Libuš,Libuš,U libušské sokolovny,741067.5503703704,1052553.9614814816,50.00460777310888,14.46347525168538
6880,554782,Praha,Praha-Libuš,Libuš,U líhní,741105.3294117646,1052480.3152941177,50.00521769699918,14.462813599253671
6881,554782,Praha,Praha-Libuš,Libuš,U pejřárny,741164.555,1051699.325625,50.012102451774346,14.460515355272426
6882,554782,Praha,Praha-Libuš,Libuš,U vodojemu,741888.5555555555,1051317.8955555556,50.01461566718663,14.449783896512644
6883,554782,Praha,Praha-Libuš,Libuš,U zahrádkářské kolonie,741824.4725,1051532.36,50.01278358363366,14.451076549159467
6884,554782,Praha,Praha-Libuš,Libuš,V Hrobech,741399.4793333333,1051689.776,50.01190061222827,14.457249823812221
6885,554782,Praha,Praha-Libuš,Libuš,V bambouskách,740938.6,1052638.5566666666,50.00401159253114,14.465417717032722
6886,554782,Praha,Praha-Libuš,Libuš,V koutě,740932.828125,1051954.9068749999,50.0101086354452,14.464202745997447
6887,554782,Praha,Praha-Libuš,Libuš,V lužích,740724.8625,1052586.4625,50.004736483210074,14.468273218897261
6888,554782,Praha,Praha-Libuš,Libuš,V rohu,740792.24875,1051880.77625,50.01094057800659,14.466005581215633
6889,554782,Praha,Praha-Libuš,Libuš,Vyšebrodská,741047.542962963,1051818.0151851852,50.01118803306539,14.462357724111769
6890,554782,Praha,Praha-Libuš,Libuš,Vídeňská,740948.52,1051353.9,50.01544327072679,14.462847315700285
6891,554782,Praha,Praha-Libuš,Libuš,Výletní,741214.75,1052619.76,50.00384192967775,14.461565414064308
6892,554782,Praha,Praha-Libuš,Libuš,Za větrem,741396.33,1052304.1800000002,50.00643137865715,14.458457801969342
6893,554782,Praha,Praha-Libuš,Libuš,Zahrádecká,741182.4509090909,1052480.3381818181,50.005123337534826,14.461747712079216
6894,554782,Praha,Praha-Libuš,Libuš,Zbudovská,741495.8554545455,1051519.499090909,50.01329969549822,14.455594791217694
6895,554782,Praha,Praha-Libuš,Libuš,Zlatokorunská,741436.788,1051608.6970000002,50.01257728536169,14.456580405209838
6896,554782,Praha,Praha-Libuš,Libuš,none,741246.8300000001,1051587.86,50.01299491391571,14.459166798461974
6897,554782,Praha,Praha-Libuš,Libuš,Šatrova,742298.465,1051502.345,50.01247144896271,14.44446750294815
6898,554782,Praha,Praha-Libuš,Libuš,Šátalská,741216.9933333334,1052252.994,50.007106346104024,14.460839575756
6899,554782,Praha,Praha-Libuš,Písnice,Bavorovská,740850.7433333333,1053573.1500000001,49.99579334286278,14.46840128441463
6900,554782,Praha,Praha-Libuš,Písnice,Budilovská,741024.98,1053655.0144444446,49.99485146598355,14.466148517960537
6901,554782,Praha,Praha-Libuš,Písnice,Chvalšovická,740994.1045454546,1054478.9672727273,49.98754926253739,14.468134744042487
6902,554782,Praha,Praha-Libuš,Písnice,Dubovická,741019.7155,1053505.2619999999,49.996191901718824,14.465937755409442
6903,554782,Praha,Praha-Libuš,Písnice,Hoštická,741168.478888889,1053566.0066666668,49.995469208625025,14.463997032881473
6904,554782,Praha,Praha-Libuš,Písnice,Javorenská,740637.5928571429,1054064.93,49.99167250448971,14.472277291405797
6905,554782,Praha,Praha-Libuš,Písnice,K Vrtilce,741065.324137931,1054050.862413793,49.991275970732985,14.4663404066425
6906,554782,Praha,Praha-Libuš,Písnice,K mejtu,741011.0005,1053381.3795,49.99730609588698,14.46582364493258
6907,554782,Praha,Praha-Libuš,Písnice,K pomníku,740870.9857142858,1053792.23,49.993817047348635,14.468536220701214
6908,554782,Praha,Praha-Libuš,Písnice,Ke březině,741082.935,1053695.3572222223,49.99442135655015,14.465424043324587
6909,554782,Praha,Praha-Libuš,Písnice,Ke kašně,740598.0697560975,1053690.5163414634,49.99505606641237,14.472115050323628
6910,554782,Praha,Praha-Libuš,Písnice,Ke kurtům,741125.566,1052843.952,50.00195370077764,14.463222664146485
6911,554782,Praha,Praha-Libuš,Písnice,Klenovická,740808.62875,1054002.9275,49.992016199005384,14.469796625957096
6912,554782,Praha,Praha-Libuš,Písnice,Kváskovická,741060.86,1054562.69875,49.986721913124114,14.46737088937511
6913,554782,Praha,Praha-Libuš,Písnice,Křesanovská,740924.7644444444,1054441.7188888888,49.987965681111696,14.469022299784147
6914,554782,Praha,Praha-Libuš,Písnice,Ladislava Coňka,741115.6111111111,1053929.4566666665,49.992296093830014,14.465415724676436
6915,554782,Praha,Praha-Libuš,Písnice,Libušská,740893.8339999999,1053817.0229090909,49.99356831011807,14.46826742134937
6916,554782,Praha,Praha-Libuš,Písnice,Lipovická,741034.4426923076,1053444.3376923078,49.9967166476504,14.465618892626244
6917,554782,Praha,Praha-Libuš,Písnice,Lužská,740700.3583333334,1054072.2750000001,49.991530516161404,14.471423907126786
6918,554782,Praha,Praha-Libuš,Písnice,Mezi domy,741207.194,1052710.5119999999,50.00304273424948,14.461841757604486
6919,554782,Praha,Praha-Libuš,Písnice,Miřetická,740949.5089655173,1054529.9255172415,49.98714973118627,14.468847333774532
6920,554782,Praha,Praha-Libuš,Písnice,Modravská,740850.62375,1054066.325,49.99140020887573,14.469336322106402
6921,554782,Praha,Praha-Libuš,Písnice,Na konečné,740961.5491666667,1054093.33,49.99102430102812,14.467854706874933
6922,554782,Praha,Praha-Libuš,Písnice,Na losách,740706.5386363636,1054132.7654545454,49.99098411631707,14.471452959907763
6923,554782,Praha,Praha-Libuš,Písnice,Na okruhu,741184.045625,1052922.12,50.001185984665064,14.46256250229393
6924,554782,Praha,Praha-Libuš,Písnice,Na šejdru,741406.9833333334,1052748.2033333334,50.00246301964689,14.459151934141435
6925,554782,Praha,Praha-Libuš,Písnice,Nad Libušským potokem,741386.14,1052856.9191666667,50.00152003457206,14.45964598036767
6926,554782,Praha,Praha-Libuš,Písnice,Olšovická,741025.1305555556,1053588.3172222222,49.99544542831629,14.46602016770355
6927,554782,Praha,Praha-Libuš,Písnice,Ostruženská,740778.52,1054070.6724999999,49.991449445648875,14.4703408570152
6928,554782,Praha,Praha-Libuš,Písnice,Pramenná,740010.7849999999,1053754.565,49.99520153106449,14.480351827352731
6929,554782,Praha,Praha-Libuš,Písnice,Putimská,741109.2963157896,1053804.285263158,49.99341884052282,14.465266004649532
6930,554782,Praha,Praha-Libuš,Písnice,Písnické zahrady,740950.2661290322,1054291.795483871,49.9892701081163,14.468386225247203
6931,554782,Praha,Praha-Libuš,Písnice,Předenická,740966.9072222222,1054593.165,49.986565155633244,14.468726624744974
6932,554782,Praha,Praha-Libuš,Písnice,Rohanovská,740923.4788888888,1054471.6455555556,49.98770065777291,14.469096693418086
6933,554782,Praha,Praha-Libuš,Písnice,Sedlovická,741034.205,1053550.115,49.995774662866936,14.4658224442973
6934,554782,Praha,Praha-Libuš,Písnice,Těšovická,741087.7,1054021.0,49.991514680695126,14.465974695849638
6935,554782,Praha,Praha-Libuš,Písnice,U Jednoty,740853.19625,1053949.5775,49.99243707622603,14.469079833856918
6936,554782,Praha,Praha-Libuš,Písnice,U bazénu,741018.2827272727,1052892.1963636363,50.00165489429938,14.464796741467865
6937,554782,Praha,Praha-Libuš,Písnice,V kálku,740855.7827272727,1053854.7254545456,49.993278877622075,14.468864580817769
6938,554782,Praha,Praha-Libuš,Písnice,V zákopech,740620.4837931035,1053483.75,49.996870642633006,14.471414074163247
6939,554782,Praha,Praha-Libuš,Písnice,Vacovská,740796.56625,1053747.28375,49.9943082331009,14.469479515995674
6940,554782,Praha,Praha-Libuš,Písnice,Velká lada,741221.3566666666,1054292.72,49.98893104020067,14.464642330633916
6941,554782,Praha,Praha-Libuš,Písnice,Vltavická,741000.9,1053919.255,49.99252696623766,14.466981477962959
6942,554782,Praha,Praha-Libuš,Písnice,Vídeňská,739905.16,1053821.31,49.99473566115561,14.481937633304904
6943,554782,Praha,Praha-Libuš,Písnice,Výletní,741107.9822727273,1052682.1177272727,50.00341679387972,14.463159169253682
6944,554782,Praha,Praha-Libuš,Písnice,Zahrádecká,741206.6000000001,1052747.955,50.00270991624,14.461920893793408
6945,554782,Praha,Praha-Libuš,Písnice,Zátoňská,741165.086,1053993.878,49.99166183625321,14.464854057962773
6946,554782,Praha,Praha-Libuš,Písnice,none,741017.18,1053480.35,49.99641691483033,14.465925628778034
6947,554782,Praha,Praha-Libuš,Písnice,Úbislavská,740849.2992857143,1054517.4457142858,49.98738316105101,14.470208266251127
6948,554782,Praha,Praha-Libuš,Písnice,Švihovská,740677.9247619048,1053626.23,49.99553133621207,14.470889904427377
6949,554782,Praha,Praha-Lipence,Lipence,Boudova,748985.7509999999,1056969.2710000002,49.955565792376795,14.362500610544092
6950,554782,Praha,Praha-Lipence,Lipence,Chovatelská,749339.3473076924,1056625.4988461537,49.95819156095358,14.356962153201497
6951,554782,Praha,Praha-Lipence,Lipence,Do luk,748956.6975,1056094.0525,49.963396713680716,14.36122917181371
6952,554782,Praha,Praha-Lipence,Lipence,Dolnočernošická,751141.7527586207,1056001.835862069,49.96152009524024,14.330885190994058
6953,554782,Praha,Praha-Lipence,Lipence,Hudební,751398.0366666666,1056332.9925,49.95825389296473,14.327981989873921
6954,554782,Praha,Praha-Lipence,Lipence,Jana Čerstvého,749031.6211111111,1056320.6722222222,49.96128596086009,14.360627865905105
6955,554782,Praha,Praha-Lipence,Lipence,Jiříčkova,748982.5854285714,1056588.2037142857,49.95896366062398,14.361816144664699
6956,554782,Praha,Praha-Lipence,Lipence,Josefa Houdka,748820.8125,1056134.7226923076,49.96320200404562,14.363183050693802
6957,554782,Praha,Praha-Lipence,Lipence,Jílovišťská,748538.8933333333,1056883.49557971,49.956880462032764,14.368505627120149
6958,554782,Praha,Praha-Lipence,Lipence,K Obsinám,749602.5555555555,1057255.3366666667,49.952257307491465,14.354532934158739
6959,554782,Praha,Praha-Lipence,Lipence,K Radotínu,748241.574,1054932.448,49.97462390212555,14.368884465431217
6960,554782,Praha,Praha-Lipence,Lipence,K Vlásence,748485.6025,1056689.1099999999,49.95867742829779,14.368870120482176
6961,554782,Praha,Praha-Lipence,Lipence,K obci,749502.57,1056427.75,49.95975143684856,14.354330656829761
6962,554782,Praha,Praha-Lipence,Lipence,K průhonu,749254.7433333334,1057115.5753333333,49.95393108159842,14.359066910089046
6963,554782,Praha,Praha-Lipence,Lipence,K samoobsluze,749045.3979999999,1056551.841,49.95921008224502,14.36087948083715
6964,554782,Praha,Praha-Lipence,Lipence,K topolům,749267.968,1056297.156,49.96120394842456,14.3573198459823
6965,554782,Praha,Praha-Lipence,Lipence,K Údolí hvězd,750476.8559999999,1057557.704,49.94848511459746,14.343043506546165
6966,554782,Praha,Praha-Lipence,Lipence,K Černošicím,750861.5984615384,1056907.773076923,49.95379813790449,14.336488497723302
6967,554782,Praha,Praha-Lipence,Lipence,Kazín,750374.5002090592,1057327.715174216,49.95065984747477,14.344016078115091
6968,554782,Praha,Praha-Lipence,Lipence,Ke Kazínu,750554.944,1057235.8460000001,49.951255179894474,14.341349573822345
6969,554782,Praha,Praha-Lipence,Lipence,Ke splávku,749009.8056521739,1056484.5965217391,49.95985287482054,14.361242347843376
6970,554782,Praha,Praha-Lipence,Lipence,Ke štěrkovně,748250.215,1056717.07875,49.95871827291709,14.372173241823484
6971,554782,Praha,Praha-Lipence,Lipence,Ke švestkovce,749016.1633333333,1056103.3144444444,49.96324090392727,14.360425835896043
6972,554782,Praha,Praha-Lipence,Lipence,Na Bambouzku,749111.5506896551,1056465.1448275861,49.95990066922258,14.359800487983719
6973,554782,Praha,Praha-Lipence,Lipence,Na Kyjově,748553.38375,1056412.10625,49.96106106853041,14.367405286705571
6974,554782,Praha,Praha-Lipence,Lipence,Na Lhotkách,749429.7671794872,1057410.9892307692,49.951084149612,14.357215585172728
6975,554782,Praha,Praha-Lipence,Lipence,Na Panorámě,748599.206,1057084.328,49.955017423214926,14.368056537853066
6976,554782,Praha,Praha-Lipence,Lipence,Na bluku,751348.5792307692,1056050.1807692307,49.960833759976964,14.328122530173877
6977,554782,Praha,Praha-Lipence,Lipence,Nad Kazínem,750701.3763636363,1057406.7745454544,49.949551969144316,14.339655670744287
6978,554782,Praha,Praha-Lipence,Lipence,Nad jezem,751445.497,1056364.164,49.95791757883987,14.32738658470747
6979,554782,Praha,Praha-Lipence,Lipence,Nad Údolím hvězd,750391.7214285714,1057569.6099999999,49.94848421917577,14.344241339849567
6980,554782,Praha,Praha-Lipence,Lipence,Nad žlábkem,748689.3385714286,1056413.2757142857,49.960883117429105,14.365530477915913
6981,554782,Praha,Praha-Lipence,Lipence,Obilní,749339.91,1056267.9266666668,49.96137554004195,14.356270712440212
6982,554782,Praha,Praha-Lipence,Lipence,Obsiny,749929.5822222222,1057344.72,49.951057690831846,14.350189811867317
6983,554782,Praha,Praha-Lipence,Lipence,Oddechová,750478.2178787878,1056883.5638383839,49.95448743073005,14.341734215822232
6984,554782,Praha,Praha-Lipence,Lipence,Osluněná,748768.1425000001,1056691.4708333334,49.95830824641861,14.364973974635273
6985,554782,Praha,Praha-Lipence,Lipence,Ovocnářská,749424.8047826088,1056617.1030434782,49.95816092630194,14.355766333405096
6986,554782,Praha,Praha-Lipence,Lipence,Pešákova,749126.5160000001,1057261.428,49.952790162990325,14.36111570192099
6987,554782,Praha,Praha-Lipence,Lipence,Pod Cukrákem,749332.9230769231,1057369.6592307691,49.951571690843146,14.358473363420488
6988,554782,Praha,Praha-Lipence,Lipence,Pod Lečí,748830.4833333334,1056780.9596296297,49.95743437784181,14.36428429430203
6989,554782,Praha,Praha-Lipence,Lipence,Pohledná,748479.9133333334,1057051.8633333333,49.95545354165362,14.36964135544121
6990,554782,Praha,Praha-Lipence,Lipence,Průjezdná,748980.696875,1056765.304375,49.95738864722681,14.362180643647234
6991,554782,Praha,Praha-Lipence,Lipence,Pěstitelská,749501.1499999999,1056629.2246153846,49.957958786153156,14.354735546874835
6992,554782,Praha,Praha-Lipence,Lipence,Spojná,748865.5519999999,1056721.81,49.957917969184884,14.36368715068928
6993,554782,Praha,Praha-Lipence,Lipence,Spotřebitelská,749582.8963888888,1056639.0769444446,49.95777018345319,14.35362586530048
6994,554782,Praha,Praha-Lipence,Lipence,U Berounky,750786.9838461538,1057164.8253846155,49.95160101798995,14.33801074860737
6995,554782,Praha,Praha-Lipence,Lipence,U Kazína,750768.005,1057441.145,49.94916354050281,14.33880185034377
6996,554782,Praha,Praha-Lipence,Lipence,U koloniálu,750596.345,1057061.58,49.95275607194323,14.34044446403222
6997,554782,Praha,Praha-Lipence,Lipence,U lip,748805.9833333334,1056486.52,49.96008700339814,14.364059991729421
6998,554782,Praha,Praha-Lipence,Lipence,U žlábku,748443.6957692307,1056510.9834615386,49.96031555550609,14.369108518711679
6999,554782,Praha,Praha-Lipence,Lipence,V alejích,749606.86,1056786.91,49.95642396629175,14.353577770143671
7000,554782,Praha,Praha-Lipence,Lipence,V roklích,749252.9471999999,1056557.5964,49.958902888893356,14.35802513139268
7001,554782,Praha,Praha-Lipence,Lipence,Vyvýšená,748435.3759999999,1057032.518,49.95568070732696,14.370219252260219
7002,554782,Praha,Praha-Lipence,Lipence,Váchalova,749117.456,1056979.208,49.955314914140054,14.360701455577775
7003,554782,Praha,Praha-Lipence,Lipence,Za dálnicí,748145.58,1057213.34,49.95442709763382,14.374565005860577
7004,554782,Praha,Praha-Lipence,Lipence,Za hrází,750731.08,1056999.92,49.953138757151535,14.338466593164933
7005,554782,Praha,Praha-Lipence,Lipence,none,750347.7783333333,1057086.284047619,49.952843077815,14.343922825668246
7006,554782,Praha,Praha-Lipence,Lipence,Údolí hvězd,750162.3505882353,1057557.3047058824,49.94887702762633,14.347383645506094
7007,554782,Praha,Praha-Lipence,Lipence,Černošická,749538.7654237287,1056357.1740677967,49.96033535300072,14.35369597580879
7008,554782,Praha,Praha-Lipence,Lipence,Českého červeného kříže,749465.8388461538,1056819.6207692309,49.95630661068425,14.355587082403124
7009,554782,Praha,Praha-Lipence,Lipence,Štemberova,748923.576521739,1056665.0952173914,49.958351573640996,14.362777729582081
7010,554782,Praha,Praha-Lipence,Lipence,Žulová,749503.0144444444,1056475.727777778,49.95932358203352,14.35441627311592
7011,554782,Praha,Praha-Lochkov,Lochkov,Cementářská,749027.4035,1051643.1205,50.00295100593146,14.351738210431252
7012,554782,Praha,Praha-Lochkov,Lochkov,Do borovin,749148.1953333333,1051564.898,50.003498598702436,14.34991932308289
7013,554782,Praha,Praha-Lochkov,Lochkov,K Lahovské,748729.7046153846,1051727.4469230769,50.002567265285265,14.356013232676373
7014,554782,Praha,Praha-Lochkov,Lochkov,K celinám,748943.7064705882,1051457.5923529412,50.004706643100704,14.352539555181483
7015,554782,Praha,Praha-Lochkov,Lochkov,K úvozu,748843.5163636364,1051590.6072727272,50.003645596600016,14.354178658113213
7016,554782,Praha,Praha-Lochkov,Lochkov,Ke Slivenci,748828.6377777779,1051699.2566666668,50.0026962915838,14.354592219558569
7017,554782,Praha,Praha-Lochkov,Lochkov,Na dražkách,749224.841875,1051799.20125,50.001317245379994,14.349308918541952
7018,554782,Praha,Praha-Lochkov,Lochkov,Na písku,748812.257,1051448.823,50.00494693062919,14.354339213743527
7019,554782,Praha,Praha-Lochkov,Lochkov,Na selském,748830.08,1051513.1900000002,50.00435167232459,14.354216136235811
7020,554782,Praha,Praha-Lochkov,Lochkov,Nad vsí,749075.312,1051432.0320000001,50.004771882558195,14.350672021856576
7021,554782,Praha,Praha-Lochkov,Lochkov,Pod vrchem,749022.98,1051440.4925000002,50.004761114932315,14.351411372244858
7022,554782,Praha,Praha-Lochkov,Lochkov,U sladovny,748747.35,1051802.1866666668,50.0018798448426,14.355912446040232
7023,554782,Praha,Praha-Lochkov,Lochkov,U sušičky,749021.5826666667,1051696.1193333333,50.002486169168876,14.351920112133465
7024,554782,Praha,Praha-Lochkov,Lochkov,V oudolku,748998.58,1051499.023,50.00426993977431,14.351860609257745
7025,554782,Praha,Praha-Lochkov,Lochkov,Za chalupami,748799.3759090909,1051379.855909091,50.005577061509555,14.354385197431814
7026,554782,Praha,Praha-Lochkov,Lochkov,Za ovčínem,749089.0611428572,1052124.5917142858,49.99858682479895,14.351808039258394
7027,554782,Praha,Praha-Lochkov,Lochkov,none,748637.39,1051805.57,50.00198534082784,14.357438330466353
7028,554782,Praha,Praha-Lysolaje,Lysolaje,Do zátiší,746086.3192857142,1038017.3707142856,50.1279319143578,14.366328359194178
7029,554782,Praha,Praha-Lysolaje,Lysolaje,Dolina,746143.704,1038015.7356,50.12787576261871,14.365530201969815
7030,554782,Praha,Praha-Lysolaje,Lysolaje,Hluboká,745541.148,1038304.36,50.126047418293375,14.374431108141255
7031,554782,Praha,Praha-Lysolaje,Lysolaje,Horoměřická,746575.0,1039034.0,50.11827528689728,14.361507719692773
7032,554782,Praha,Praha-Lysolaje,Lysolaje,Hřebenová,745087.9665384615,1038367.913076923,50.12603920619959,14.380831177516534
7033,554782,Praha,Praha-Lysolaje,Lysolaje,K vinici,744636.34,1038340.305,50.126840664364934,14.387035317190257
7034,554782,Praha,Praha-Lysolaje,Lysolaje,Kolonka,745595.2171428573,1038473.4528571429,50.124474838578266,14.374005908086236
